"","state","year","tavg","tmax","tmin","pcp"
"539","Delaware",2012,58.5,68.6,48.4,39.3
"540","Delaware",2013,55.8,65.2,46.4,50.7
"541","Delaware",2014,54.7,64.5,44.9,45
"542","Delaware",2015,56.4,66.2,46.6,46.3
"543","Delaware",2016,57.4,67.2,47.5,45.5
"544","Delaware",2017,57.6,66.9,48.2,44.5
"545","Florida",1950,70.3,81.4,59.1,47.8
"546","Florida",1951,70.4,81.5,59.2,50.3
"547","Florida",1952,70.3,81.2,59.3,49.5
"548","Florida",1953,70.8,81.2,60.4,67.3
"549","Florida",1954,70.1,81.3,59,45
"550","Florida",1955,70.2,81.4,59,42.4
"551","Florida",1956,69.9,81.2,58.6,43.9
"552","Florida",1957,71,81.3,60.7,61.4
"553","Florida",1958,69,79.2,58.7,57.2
"554","Florida",1959,70.6,80.5,60.7,70.8
"555","Florida",1960,69.3,80,58.6,63.1
"556","Florida",1961,70,81.2,58.9,44.3
"557","Florida",1962,69.8,81,58.7,48.6
"558","Florida",1963,69.2,80.2,58.2,51
"559","Florida",1964,70,80.4,59.7,63.4
"560","Florida",1965,70.2,80.8,59.6,54.6
"561","Florida",1966,69,79.3,58.6,57.6
"562","Florida",1967,70.2,81.4,59,47.6
"563","Florida",1968,68.6,79.9,57.3,52.2
"564","Florida",1969,69,79.4,58.5,60.4
"565","Florida",1970,69.4,80.3,58.6,53.1
"566","Florida",1971,70.4,81.6,59.3,48.6
"567","Florida",1972,70.9,81.6,60.3,52
"568","Florida",1973,70.3,80.9,59.7,56.4
"569","Florida",1974,70.9,82,59.8,48.4
"570","Florida",1975,71.2,82,60.4,55.1
"571","Florida",1976,69,80,58,51.6
"572","Florida",1977,69.4,80.6,58.3,48
"573","Florida",1978,69.7,80.5,59,53.3
"574","Florida",1979,69.9,80.5,59.2,59.8
"575","Florida",1980,69.9,80.8,59.1,49.2
"576","Florida",1981,69.3,81,57.5,44.4
"577","Florida",1982,71.5,81.9,61.1,61.3
"578","Florida",1983,69.3,79.6,58.9,64.8
"579","Florida",1984,70,80.8,59.1,49.3
"580","Florida",1985,70.8,81.6,60,52.3
"581","Florida",1986,71.5,82.1,60.8,52.3
"582","Florida",1987,70.2,80.8,59.5,52.8
"583","Florida",1988,69.7,80.6,58.8,52.5
"584","Florida",1989,71,81.9,60,48.7
"585","Florida",1990,72.5,83.6,61.4,42.6
"586","Florida",1991,71.8,81.9,61.6,62.6
"587","Florida",1992,70.3,80.6,59.9,56.1
"588","Florida",1993,70.3,81,59.6,49.9
"589","Florida",1994,71.6,81.5,61.5,64.7
"590","Florida",1995,70.8,81.2,60.4,59.1
"591","Florida",1996,69.9,80.7,59,53.9
"592","Florida",1997,71.1,81.6,60.7,59.6
"593","Florida",1998,72.5,82.8,62.2,57
"594","Florida",1999,71.2,82.1,60.1,49.6
"595","Florida",2000,70.6,82.1,59.1,40.2
"596","Florida",2001,70.9,81.7,60.1,52.2
"597","Florida",2002,71.3,81.8,60.8,58.4
"598","Florida",2003,70.9,81.2,60.5,58.7
"599","Florida",2004,70.8,81.4,60.3,57.2
"600","Florida",2005,70.8,81,60.7,59.4
"601","Florida",2006,71.4,82.4,60.3,41
"602","Florida",2007,71.8,82.4,61.1,43.7
"603","Florida",2008,70.8,81.4,60.1,53.1
"604","Florida",2009,71.2,81.7,60.7,53.7
"605","Florida",2010,69.2,80.1,58.3,48.1
"606","Florida",2011,71.7,82.8,60.6,46.7
"607","Florida",2012,71.9,82.4,61.4,55
"608","Florida",2013,71.7,81.8,61.6,56.8
"609","Florida",2014,70.6,81.1,60.1,59.1
"610","Florida",2015,73.4,83.2,63.6,52.8
"611","Florida",2016,72.5,82.8,62.1,53.4
"612","Florida",2017,72.7,82.9,62.4,58.5
"613","Georgia",1950,63.3,75.1,51.6,44.8
"614","Georgia",1951,63.7,75.9,51.5,45.3
"615","Georgia",1952,63.8,76,51.7,45
"616","Georgia",1953,63.9,75.7,52,58.1
"617","Georgia",1954,64.1,76.9,51.3,31
"618","Georgia",1955,63.5,75.6,51.4,41.6
"619","Georgia",1956,63.8,76,51.6,46.3
"620","Georgia",1957,64.1,75.2,53,54.5
"621","Georgia",1958,61.8,73.5,50.2,45.2
"622","Georgia",1959,63.5,74.8,52.2,56.4
"623","Georgia",1960,62,73.9,50.1,46.9
"624","Georgia",1961,62.6,74.6,50.6,54.1
"625","Georgia",1962,63.1,75.2,51,49.2
"626","Georgia",1963,61.9,74.1,49.7,50.3
"627","Georgia",1964,62.6,74,51.1,70.4
"628","Georgia",1965,63.1,74.8,51.4,48.3
"629","Georgia",1966,61.7,73.1,50.3,55.8
"630","Georgia",1967,62.4,74.6,50.2,49.3
"631","Georgia",1968,61.6,74,49.3,42
"632","Georgia",1969,61.7,73.3,50,49.5
"633","Georgia",1970,62.8,74.7,50.9,49.3
"634","Georgia",1971,63.3,74.9,51.7,57
"635","Georgia",1972,63.5,75,51.9,50.8
"636","Georgia",1973,63.4,74.8,52,58.1
"637","Georgia",1974,63.8,75.8,51.9,50.5
"638","Georgia",1975,63.7,75.1,52.4,61.3
"639","Georgia",1976,61.5,73.6,49.3,55.6
"640","Georgia",1977,62.8,74.9,50.8,48.1
"641","Georgia",1978,62.6,74.5,50.6,42.8
"642","Georgia",1979,62.3,73.7,50.8,55.6
"643","Georgia",1980,63,74.8,51.2,47
"644","Georgia",1981,62.4,74.7,50,42
"645","Georgia",1982,63.9,75.2,52.7,53.2
"646","Georgia",1983,61.9,73.4,50.5,56.5
"647","Georgia",1984,63.3,75.4,51.3,48
"648","Georgia",1985,63.8,75.1,52.4,47
"649","Georgia",1986,65,76.7,53.4,42.5
"650","Georgia",1987,63.3,75,51.5,44.9
"651","Georgia",1988,62.4,74.5,50.3,43.6
"652","Georgia",1989,63.2,74.5,52,55.3
"653","Georgia",1990,65.7,78,53.3,44.8
"654","Georgia",1991,64.5,75.4,53.7,57.8
"655","Georgia",1992,62.7,73.7,51.8,58.7
"656","Georgia",1993,63.2,74.8,51.6,45.8
"657","Georgia",1994,63.6,74.6,52.6,61.2
"658","Georgia",1995,63.5,74.9,52.1,49.6
"659","Georgia",1996,62.6,74.4,50.9,48.7
"660","Georgia",1997,63.2,74.4,52,57.2
"661","Georgia",1998,65.7,76.9,54.5,52.9
"662","Georgia",1999,64.5,76.6,52.3,40.8
"663","Georgia",2000,63.3,75.6,51.1,41.3
"664","Georgia",2001,63.9,75.9,52,41.8
"665","Georgia",2002,64.4,75.8,52.9,49.7
"666","Georgia",2003,63.3,74.3,52.3,57.2
"667","Georgia",2004,64,75.1,52.8,52.1
"668","Georgia",2005,63.8,74.9,52.6,54.7
"669","Georgia",2006,64.5,76.8,52.3,39
"670","Georgia",2007,64.8,77,52.6,38
"671","Georgia",2008,63.5,75.3,51.7,46.9
"672","Georgia",2009,63.4,74.3,52.5,61.4
"673","Georgia",2010,63,74.8,51,43
"674","Georgia",2011,64.6,76.9,52.4,40.1
"675","Georgia",2012,65.5,77.1,53.9,42
"676","Georgia",2013,63.4,74.1,52.7,63.4
"677","Georgia",2014,63,74.6,51.3,51.4
"678","Georgia",2015,65.3,76,54.6,55.7
"679","Georgia",2016,65.8,77.7,53.9,40.9
"680","Georgia",2017,65.9,77.2,54.5,49.7
"681","Idaho",1950,42.3,53.6,30.8,27.4
"682","Idaho",1951,41.4,53,29.6,26.1
"683","Idaho",1952,41.8,54.6,29,18.3
"684","Idaho",1953,44.2,56.2,32.2,23.6
"685","Idaho",1954,43.2,55.5,30.9,21.4
"686","Idaho",1955,40.3,51.9,28.7,27.3
"687","Idaho",1956,42,54,29.9,22.1
"688","Idaho",1957,42.1,53.8,30.3,25
"689","Idaho",1958,44.5,56.4,32.6,25.2
"690","Idaho",1959,42.6,54.5,30.8,22.9
"691","Idaho",1960,42.3,54.4,30.1,21.5
"692","Idaho",1961,43.6,55.2,31.9,23.2
"693","Idaho",1962,42.4,54.3,30.5,23
"694","Idaho",1963,43.5,55,32,26.2
"695","Idaho",1964,40.6,52.2,29,30.6
"696","Idaho",1965,42.5,53.9,31,23.2
"697","Idaho",1966,43.5,55.8,31.2,18.8
"698","Idaho",1967,43.6,55.1,32,25.4
"699","Idaho",1968,42.3,53.7,31,26.4
"700","Idaho",1969,42.8,54.8,30.7,21.5
"701","Idaho",1970,42.5,53.8,31.2,30.1
"702","Idaho",1971,41.7,52.9,30.5,28.1
"703","Idaho",1972,42.1,53.4,30.8,25.5
"704","Idaho",1973,42.8,54.3,31.2,24
"705","Idaho",1974,43,55,31,22.6
"706","Idaho",1975,41.2,52,30.4,29.1
"707","Idaho",1976,42.1,54.3,29.9,20.2
"708","Idaho",1977,43,54.8,31.2,24
"709","Idaho",1978,42.4,53.7,31,23.2
"710","Idaho",1979,42.4,54.6,30.1,19.8
"711","Idaho",1980,43.3,54.4,32,28.6
"712","Idaho",1981,44.3,56,32.7,26.1
"713","Idaho",1982,41,51.9,30.2,30.5
"714","Idaho",1983,42.9,53.5,32.2,31.4
"715","Idaho",1984,40.8,51.6,29.9,27.3
"716","Idaho",1985,39.7,51.7,27.7,20.1
"717","Idaho",1986,44.1,55.7,32.5,25
"718","Idaho",1987,44.5,57.1,31.9,18.4
"719","Idaho",1988,44.2,56.5,31.8,20.5
"720","Idaho",1989,42.8,54.5,31,20.9
"721","Idaho",1990,43.4,55.5,31.4,23.4
"722","Idaho",1991,43.3,54.9,31.6,22.4
"723","Idaho",1992,45,57.1,32.8,18.9
"724","Idaho",1993,40.9,52.2,29.6,24
"725","Idaho",1994,44.3,56.4,32.2,20.3
"726","Idaho",1995,43.6,54.9,32.4,31.1
"727","Idaho",1996,43.2,54.8,31.5,32.1
"728","Idaho",1997,43.2,54.7,31.7,25.2
"729","Idaho",1998,44.3,55.5,33.2,28.9
"730","Idaho",1999,43.6,55.7,31.4,22.6
"731","Idaho",2000,43.9,55.8,32.1,20.8
"732","Idaho",2001,44.2,56.5,32,19.1
"733","Idaho",2002,43,55,31,18.9
"734","Idaho",2003,45.4,57.3,33.4,22.5
"735","Idaho",2004,44.2,55.6,32.6,23.1
"736","Idaho",2005,43.6,55.5,31.6,24.5
"737","Idaho",2006,44.2,56.3,32.1,26.3
"738","Idaho",2007,44.8,57.1,32.4,19.5
"739","Idaho",2008,42.5,54.7,30.3,21.9
"740","Idaho",2009,42.8,54.6,31,22.8
"741","Idaho",2010,43.3,54.7,31.9,26.1
"742","Idaho",2011,42.4,54,30.8,24.6
"743","Idaho",2012,45.1,57.3,32.9,25.7
"744","Idaho",2013,43.7,55.8,31.7,17.6
"745","Idaho",2014,45.1,56.8,33.4,26.4
"746","Idaho",2015,46.4,58.3,34.4,22.5
"747","Idaho",2016,45.1,56.8,33.4,24.8
"748","Idaho",2017,44.2,55.8,32.7,28.8
"749","Illinois",1950,49.8,60.1,39.5,41.7
"750","Illinois",1951,49.9,60,39.8,43
"751","Illinois",1952,52.6,63.6,41.6,33.5
"752","Illinois",1953,53.7,65.1,42.3,27.4
"753","Illinois",1954,53.7,64.5,42.9,35.3
"754","Illinois",1955,52.4,63.3,41.5,34.3
"755","Illinois",1956,52.6,63.7,41.6,30.2
"756","Illinois",1957,51.8,61.8,41.9,45.2
"757","Illinois",1958,50,60.2,39.9,35.3
"758","Illinois",1959,51.9,62.1,41.6,37.8
"759","Illinois",1960,50.3,60.4,40.3,34.6
"760","Illinois",1961,51.1,61.4,40.8,43
"761","Illinois",1962,50.9,61.3,40.5,33.4
"762","Illinois",1963,50.7,62,39.4,27.8
"763","Illinois",1964,52.5,63.5,41.5,32.1
"764","Illinois",1965,52,62.3,41.6,41.8
"765","Illinois",1966,50.6,61.2,40,34.9
"766","Illinois",1967,50.6,60.7,40.3,40.5
"767","Illinois",1968,51.1,61.4,40.8,35.7
"768","Illinois",1969,50.4,60.3,40.4,40.7
"769","Illinois",1970,51.2,61.2,41.2,41.7
"770","Illinois",1971,52.2,62.8,41.6,32.2
"771","Illinois",1972,50.3,60.2,40.5,41.5
"772","Illinois",1973,53,62.4,43.7,47.6
"773","Illinois",1974,51.6,61.4,41.8,41.6
"774","Illinois",1975,52,61.8,42.2,40.7
"775","Illinois",1976,50.4,61.8,39,28.5
"776","Illinois",1977,51.5,61.8,41.2,41.8
"777","Illinois",1978,49.6,59.7,39.4,35.7
"778","Illinois",1979,49.4,59.7,39.1,38.6
"779","Illinois",1980,51.3,61.6,41.1,33.6
"780","Illinois",1981,51.8,62,41.6,41.6
"781","Illinois",1982,50.7,60.7,40.6,46.5
"782","Illinois",1983,52,61.7,42.2,41.2
"783","Illinois",1984,51.8,61.7,41.9,41.3
"784","Illinois",1985,50.6,60.8,40.5,45.6
"785","Illinois",1986,52.8,62.8,42.8,37.4
"786","Illinois",1987,54.1,64.6,43.6,34.6
"787","Illinois",1988,52.1,63.7,40.5,29.3
"788","Illinois",1989,50.4,60.8,40,32.3
"789","Illinois",1990,53.6,63.8,43.3,49.9
"790","Illinois",1991,53.7,63.8,43.7,36.1
"791","Illinois",1992,51.9,61.7,42,35.8
"792","Illinois",1993,50.9,60,41.7,51.1
"793","Illinois",1994,52,62.4,41.6,35.5
"794","Illinois",1995,51.6,61.8,41.4,38.9
"795","Illinois",1996,50.1,60.2,40,38.8
"796","Illinois",1997,51,60.7,41.2,35
"797","Illinois",1998,55.2,64.6,45.8,44.4
"798","Illinois",1999,53.5,64.3,42.8,35.7
"799","Illinois",2000,52.2,62.4,42,39.7
"800","Illinois",2001,53.4,63.7,43.1,39.6
"801","Illinois",2002,53.2,63.4,43.1,39
"802","Illinois",2003,51.7,62.1,41.3,37.7
"803","Illinois",2004,52.6,62.6,42.6,39.9
"804","Illinois",2005,53.7,64,43.4,31.4
"805","Illinois",2006,54,64.1,43.9,40.6
"806","Illinois",2007,53.7,64.1,43.2,36.6
"807","Illinois",2008,50.9,61.1,40.8,50.1
"808","Illinois",2009,51.4,61.1,41.8,50.9
"809","Illinois",2010,52.9,63.1,42.7,40.6
"810","Illinois",2011,53.1,62.9,43.4,46.1
"811","Illinois",2012,55.8,66.8,44.7,30.1
"812","Illinois",2013,51.1,61.1,41.1,42.4
"813","Illinois",2014,49.5,59.5,39.5,41.2
"814","Illinois",2015,52.9,62.9,42.9,48.8
"815","Illinois",2016,54.7,64.5,45,39.7
"816","Illinois",2017,54.4,64.8,44,37.7
"817","Indiana",1950,50,60.4,39.6,53.8
"818","Indiana",1951,50.3,60.9,39.7,42.4
"819","Indiana",1952,52.5,63.6,41.4,38.5
"820","Indiana",1953,53.3,65,41.8,30.8
"821","Indiana",1954,53.1,64.1,42.2,37.2
"822","Indiana",1955,52.1,63.2,41,40.6
"823","Indiana",1956,52.1,63,41.3,35.2
"824","Indiana",1957,51.6,61.9,41.3,48.9
"825","Indiana",1958,49.4,59.7,39.1,40.2
"826","Indiana",1959,52,62.6,41.3,41.2
"827","Indiana",1960,50,60.4,39.7,33.5
"828","Indiana",1961,50.8,61.2,40.4,42.6
"829","Indiana",1962,50.5,61.1,39.9,35.5
"830","Indiana",1963,49.6,61.5,37.8,29.1
"831","Indiana",1964,52,63.4,40.5,36.2
"832","Indiana",1965,51.6,62.1,41,39.9
"833","Indiana",1966,50.2,60.9,39.4,37.1
"834","Indiana",1967,50.3,60.7,39.9,38.8
"835","Indiana",1968,50.7,61,40.4,41.6
"836","Indiana",1969,50.1,60.3,39.9,40.8
"837","Indiana",1970,51,61.3,40.6,38.3
"838","Indiana",1971,51.6,62.1,41,37.1
"839","Indiana",1972,50.2,60,40.4,43.9
"840","Indiana",1973,52.9,62.6,43.2,44.3
"841","Indiana",1974,51.3,61.2,41.4,42.1
"842","Indiana",1975,52,61.8,42.1,44.7
"843","Indiana",1976,50,61.3,38.7,32.6
"844","Indiana",1977,51,61.4,40.7,42.3
"845","Indiana",1978,49,59.4,38.6,39.3
"846","Indiana",1979,49.2,59.4,39,46.9
"847","Indiana",1980,50.5,60.8,40.3,36
"848","Indiana",1981,50.8,61,40.6,41.2
"849","Indiana",1982,50.7,61,40.4,44.8
"850","Indiana",1983,51.8,61.9,41.7,40.7
"851","Indiana",1984,51.3,61.2,41.3,40.6
"852","Indiana",1985,51,61.1,41,45.4
"853","Indiana",1986,52.4,62.2,42.5,39.6
"854","Indiana",1987,53.2,63.7,42.8,34.8
"855","Indiana",1988,51.3,62.7,39.9,34.2
"856","Indiana",1989,50.2,60.3,40.1,43.4
"857","Indiana",1990,53.3,63.5,43.1,53.5
"858","Indiana",1991,53.7,63.7,43.7,36.3
"859","Indiana",1992,51.3,60.9,41.6,40.3
"860","Indiana",1993,50.8,60.1,41.4,48.5
"861","Indiana",1994,51.5,62,41,35.5
"862","Indiana",1995,51.5,61.8,41.1,38.2
"863","Indiana",1996,50.1,60,40.1,47.6
"864","Indiana",1997,50.5,60.3,40.7,39.8
"865","Indiana",1998,55,64.8,45.1,44.8
"866","Indiana",1999,53.2,64.3,42.1,35
"867","Indiana",2000,51.6,61.9,41.2,43.4
"868","Indiana",2001,53.2,63.4,42.9,43.9
"869","Indiana",2002,53.1,63.2,43,42.2
"870","Indiana",2003,51.1,61.2,41,46.4
"871","Indiana",2004,52.2,62.2,42.3,43.4
"872","Indiana",2005,52.8,63,42.7,40.8
"873","Indiana",2006,53.4,63.3,43.5,51
"874","Indiana",2007,53.3,63.8,42.8,41.7
"875","Indiana",2008,51,61.4,40.7,49.7
"876","Indiana",2009,51.3,61.1,41.4,46
"877","Indiana",2010,52.6,63.1,42.1,37.3
"878","Indiana",2011,53.1,62.8,43.3,55.2
"879","Indiana",2012,55.1,66.2,44.1,33.8
"880","Indiana",2013,51.2,61.1,41.3,45.1
"881","Indiana",2014,49.4,59.5,39.3,43.5
"882","Indiana",2015,52.3,62.5,42.1,47.5
"883","Indiana",2016,54.2,64.3,44.2,43.3
"884","Indiana",2017,54,64.2,43.8,45.5
"885","Iowa",1950,44.8,56.1,33.5,29
"886","Iowa",1951,44.3,54.4,34.2,41.9
"887","Iowa",1952,47.8,58.9,36.7,29.5
"888","Iowa",1953,49.1,60.5,37.7,25.7
"889","Iowa",1954,49.3,60.1,38.4,34.1
"890","Iowa",1955,47.9,59.6,36.2,22.9
"891","Iowa",1956,48.1,59.9,36.4,24.2
"892","Iowa",1957,47.5,57.9,37.2,31.5
"893","Iowa",1958,46.9,57.9,35.8,25.3
"894","Iowa",1959,46.9,57.3,36.5,38
"895","Iowa",1960,46.1,56.7,35.5,33.8
"896","Iowa",1961,46.7,57.3,36.1,37.2
"897","Iowa",1962,46.5,56.9,36,31
"898","Iowa",1963,47.7,58.8,36.6,27.1
"899","Iowa",1964,48.5,59.8,37.3,31.2
"900","Iowa",1965,46.7,57.3,36.2,40.2
"901","Iowa",1966,46.4,57.7,35,25.3
"902","Iowa",1967,46.6,57.8,35.5,30.1
"903","Iowa",1968,47.6,58.6,36.6,32.8
"904","Iowa",1969,46,56.3,35.8,34.7
"905","Iowa",1970,46.9,57.6,36.3,33.5
"906","Iowa",1971,47.4,58.2,36.7,29.5
"907","Iowa",1972,45.5,55.7,35.3,37
"908","Iowa",1973,48.7,58.4,39.1,42.9
"909","Iowa",1974,47.6,58.2,37,31.9
"910","Iowa",1975,47.4,57.8,37,30
"911","Iowa",1976,47.4,59.4,35.3,23.6
"912","Iowa",1977,48.4,59.2,37.5,36.5
"913","Iowa",1978,45.3,55.9,34.7,34.1
"914","Iowa",1979,45.1,55.7,34.6,34.3
"915","Iowa",1980,48,58.9,37.1,29
"916","Iowa",1981,49,60,38,31.9
"917","Iowa",1982,46.1,56.1,36.1,41.4
"918","Iowa",1983,47.6,57.2,38.1,36.5
"919","Iowa",1984,47.8,58.1,37.5,36.9
"920","Iowa",1985,45.9,56.5,35.3,31.1
"921","Iowa",1986,48.6,58.5,38.7,39.9
"922","Iowa",1987,51.2,61.9,40.5,32.8
"923","Iowa",1988,48.7,60.8,36.6,21.4
"924","Iowa",1989,46.6,57.9,35.3,24.6
"925","Iowa",1990,49.5,60.1,38.8,38.9
"926","Iowa",1991,48.6,58.8,38.4,37.7
"927","Iowa",1992,47.8,57.7,38,36.2
"928","Iowa",1993,45.7,54.8,36.5,47.8
"929","Iowa",1994,47.5,58.1,36.8,29.5
"930","Iowa",1995,47.3,57.1,37.4,32.2
"931","Iowa",1996,45.2,55.3,35,33.6
"932","Iowa",1997,47.1,57.1,37.1,29.2
"933","Iowa",1998,50.9,60.3,41.5,39.5
"934","Iowa",1999,49.7,60.3,39,32.2
"935","Iowa",2000,48.6,59.3,38,29.7
"936","Iowa",2001,49.1,59.3,38.8,34.5
"937","Iowa",2002,49.2,59.9,38.4,29.4
"938","Iowa",2003,47.9,58.9,36.9,28.6
"939","Iowa",2004,48.5,58.9,38.1,35.4
"940","Iowa",2005,49.6,60.1,39.1,29.8
"941","Iowa",2006,50.4,60.8,40,32.4
"942","Iowa",2007,48.9,59,38.7,42.4
"943","Iowa",2008,45.9,56.1,35.7,42.9
"944","Iowa",2009,46.7,56.9,36.5,39.1
"945","Iowa",2010,48.2,58.4,38,44
"946","Iowa",2011,48.4,58.6,38.2,31.8
"947","Iowa",2012,52.1,63.6,40.5,25.6
"948","Iowa",2013,46.7,56.9,36.4,34.4
"949","Iowa",2014,45.5,55.7,35.2,38.6
"950","Iowa",2015,49.3,59.4,39.1,42.5
"951","Iowa",2016,50.7,60.6,40.8,38.1
"952","Iowa",2017,50,60.3,39.6,32.1
"953","Kansas",1950,53.2,66.6,39.8,26.4
"954","Kansas",1951,52,64.2,39.8,40.5
"955","Kansas",1952,54.8,68.1,41.5,18.5
"956","Kansas",1953,56.3,69.5,43.1,20.5
"957","Kansas",1954,57.2,70.8,43.7,19.5
"958","Kansas",1955,54.6,67.7,41.5,21.8
"959","Kansas",1956,55.9,69.8,42.1,15.3
"960","Kansas",1957,53.6,65.1,42.1,33.8
"961","Kansas",1958,53.1,64.9,41.4,31.8
"962","Kansas",1959,53.6,66.1,41.1,28.7
"963","Kansas",1960,52.7,64.6,40.7,27.2
"964","Kansas",1961,52.7,64.9,40.4,34.7
"965","Kansas",1962,54.3,66.7,41.9,27.8
"966","Kansas",1963,55.8,69,42.6,20.9
"967","Kansas",1964,54.9,68,41.7,24.6
"968","Kansas",1965,54.4,67.1,41.8,32.1
"969","Kansas",1966,53.4,66.6,40.3,17.5
"970","Kansas",1967,53.8,66.7,41,29.3
"971","Kansas",1968,53.5,66.2,40.8,26.9
"972","Kansas",1969,53.1,64.5,41.8,30.6
"973","Kansas",1970,54,67,41,24.1
"974","Kansas",1971,53.8,66.3,41.4,28.1
"975","Kansas",1972,53.2,65.4,41,27.9
"976","Kansas",1973,54,65.5,42.5,40.2
"977","Kansas",1974,54.4,67,41.7,24.4
"978","Kansas",1975,53.7,66.2,41.2,26.1
"979","Kansas",1976,54.2,67.9,40.5,21
"980","Kansas",1977,55.4,68,42.9,32.5
"981","Kansas",1978,52.7,65.2,40.2,23.8
"982","Kansas",1979,52.3,64.9,39.7,29.5
"983","Kansas",1980,55.1,68,42.2,21.5
"984","Kansas",1981,55.7,68.2,43.2,29.9
"985","Kansas",1982,53,65.4,40.7,28.5
"986","Kansas",1983,53.2,64.5,41.8,26.4
"987","Kansas",1984,54,66.2,41.8,28.9
"988","Kansas",1985,52.5,64.4,40.6,32.9
"989","Kansas",1986,56.2,68.6,43.8,31.4
"990","Kansas",1987,55.4,67.5,43.4,32.2
"991","Kansas",1988,54.7,68,41.4,19.8
"992","Kansas",1989,53.1,66.3,40,26.4
"993","Kansas",1990,55.5,68.2,42.8,27.9
"994","Kansas",1991,55.7,68.3,43.1,23.1
"995","Kansas",1992,54.2,65.8,42.4,33.7
"996","Kansas",1993,51.9,63.1,40.8,38.4
"997","Kansas",1994,54.9,67.6,42.2,25
"998","Kansas",1995,53.9,66.4,41.5,29.6
"999","Kansas",1996,53.1,65.7,40.4,30.7
"1000","Kansas",1997,53.7,65.6,41.8,30.2
"1001","Kansas",1998,56.3,68,44.6,32.3
"1002","Kansas",1999,56,68.6,43.4,30.2
"1003","Kansas",2000,55.5,68.3,42.8,25.4
"1004","Kansas",2001,55.9,68.4,43.4,27.7
"1005","Kansas",2002,55.2,68,42.3,22.4
"1006","Kansas",2003,55,67.6,42.3,25.1
"1007","Kansas",2004,55.1,67.2,43,30.9
"1008","Kansas",2005,55.9,68.2,43.5,29.6
"1009","Kansas",2006,56.9,70.2,43.5,24.7
"1010","Kansas",2007,55.1,66.9,43.3,33.2
"1011","Kansas",2008,53.6,65.9,41.2,33.3
"1012","Kansas",2009,53.6,65.9,41.3,31.8
"1013","Kansas",2010,55.3,67.4,43.2,27.8
"1014","Kansas",2011,55.2,68.3,42.1,24.1
"1015","Kansas",2012,58.2,72,44.4,19.2
"1016","Kansas",2013,53.7,66.3,41.2,29
"1017","Kansas",2014,53.7,66.4,41,25.4
"1018","Kansas",2015,56.3,68.7,43.9,32.7
"1019","Kansas",2016,57.2,70,44.4,30.6
"1020","Kansas",2017,56.5,69.3,43.7,29
"1021","Kentucky",1950,54.5,65.4,43.7,62.6
"1022","Kentucky",1951,55,66.5,43.5,55
"1023","Kentucky",1952,56.5,68.4,44.7,41.6
"1024","Kentucky",1953,57.1,69.6,44.5,36.5
"1025","Kentucky",1954,56.9,68.7,45.1,41.2
"1026","Kentucky",1955,56,67.5,44.4,45.3
"1027","Kentucky",1956,56.1,67.4,44.8,50.5
"1028","Kentucky",1957,56.1,67.1,45.1,55.1
"1029","Kentucky",1958,53,64.1,42,44
"1030","Kentucky",1959,55.8,67.2,44.4,43.8
"1031","Kentucky",1960,53.6,64.7,42.6,40.9
"1032","Kentucky",1961,54.5,65.5,43.4,51.4
"1033","Kentucky",1962,54.7,65.8,43.5,50.2
"1034","Kentucky",1963,53.7,66,41.4,34.1
"1035","Kentucky",1964,55.6,67.8,43.4,47.8
"1036","Kentucky",1965,55.6,67.1,44.1,41.4
"1037","Kentucky",1966,53.8,64.9,42.6,46.6
"1038","Kentucky",1967,54.4,65.7,43.1,48.3
"1039","Kentucky",1968,54,65.3,42.7,44.2
"1040","Kentucky",1969,53.9,65,42.7,42.8
"1041","Kentucky",1970,55,66.1,44,47.6
"1042","Kentucky",1971,55.4,66.6,44.3,44.3
"1043","Kentucky",1972,54.7,65.3,44.2,57
"1044","Kentucky",1973,56.3,66.9,45.6,53.2
"1045","Kentucky",1974,55.4,66.1,44.8,53
"1046","Kentucky",1975,55.8,66.4,45.1,56.9
"1047","Kentucky",1976,53.3,65.1,41.5,42.5
"1048","Kentucky",1977,54.8,65.9,43.7,48.5
"1049","Kentucky",1978,53.4,64.2,42.5,52.9
"1050","Kentucky",1979,53.4,64,42.9,62.5
"1051","Kentucky",1980,54.6,65.8,43.5,37.2
"1052","Kentucky",1981,54.3,65.4,43.2,43.9
"1053","Kentucky",1982,55.3,66.3,44.3,50.2
"1054","Kentucky",1983,55,65.9,44.2,47.8
"1055","Kentucky",1984,55.3,66.1,44.5,52.7
"1056","Kentucky",1985,55,65.5,44.6,44.4
"1057","Kentucky",1986,56.6,67.4,45.8,42.5
"1058","Kentucky",1987,56.5,68,45,38.4
"1059","Kentucky",1988,54.8,67,42.6,43.5
"1060","Kentucky",1989,54.3,65.1,43.6,57.7
"1061","Kentucky",1990,57.3,68.6,46.1,55.4
"1062","Kentucky",1991,57.4,68,46.7,46
"1063","Kentucky",1992,55.1,65.5,44.6,42.8
"1064","Kentucky",1993,55,65.6,44.3,46.8
"1065","Kentucky",1994,55.4,66.7,44.1,48.6
"1066","Kentucky",1995,55.4,66.5,44.2,47.9
"1067","Kentucky",1996,54.4,65.1,43.7,56.7
"1068","Kentucky",1997,54.5,65.2,43.8,49
"1069","Kentucky",1998,58.2,68.8,47.6,49.3
"1070","Kentucky",1999,57.3,69.4,45.2,38
"1071","Kentucky",2000,55.7,66.8,44.5,45.2
