state,year,month,tmax
Arizona,1966,9,84.5
Arizona,1966,10,90.9
Arizona,1966,11,94.6
Arizona,1966,12,92.3
Arizona,1966,1,85.6
Arizona,1966,2,75.6
Arizona,1966,3,66.2
Arizona,1966,4,54.4
Arizona,1967,5,54.8
Arizona,1967,6,61.9
Arizona,1967,7,67.6
Arizona,1967,8,67
Arizona,1967,9,80.1
Arizona,1967,10,86.7
Arizona,1967,11,93.4
Arizona,1967,12,91.8
Arizona,1967,1,84.8
Arizona,1967,2,79.3
Arizona,1967,3,67.3
Arizona,1967,4,47.4
Arizona,1968,5,50.7
Arizona,1968,6,61.1
Arizona,1968,7,63.1
Arizona,1968,8,68.4
Arizona,1968,9,80.6
Arizona,1968,10,92.1
Arizona,1968,11,92.3
Arizona,1968,12,87.3
Arizona,1968,1,87.1
Arizona,1968,2,77.5
Arizona,1968,3,62.1
Arizona,1968,4,51.4
Arizona,1969,5,55.7
Arizona,1969,6,54.7
Arizona,1969,7,59.8
Arizona,1969,8,73.6
Arizona,1969,9,83.3
Arizona,1969,10,88.7
Arizona,1969,11,94.1
Arizona,1969,12,94.9
Arizona,1969,1,87.9
Arizona,1969,2,71.9
Arizona,1969,3,61.5
Arizona,1969,4,56.7
Arizona,1970,5,54.4
Arizona,1970,6,61.6
Arizona,1970,7,60.2
Arizona,1970,8,66.7
Arizona,1970,9,83.1
Arizona,1970,10,91.2
Arizona,1970,11,95.2
Arizona,1970,12,92.6
Arizona,1970,1,84.1
Arizona,1970,2,71.9
Arizona,1970,3,65.4
Arizona,1970,4,54.3
Arizona,1971,5,56
Arizona,1971,6,58.6
Arizona,1971,7,67
Arizona,1971,8,71
Arizona,1971,9,77.1
Arizona,1971,10,90.6
Arizona,1971,11,96.8
Arizona,1971,12,89.4
Arizona,1971,1,86
Arizona,1971,2,69.2
Arizona,1971,3,61.4
Arizona,1971,4,48.6
Arizona,1972,5,56
Arizona,1972,6,63.1
Arizona,1972,7,73.8
Arizona,1972,8,74.6
Arizona,1972,9,82.1
Arizona,1972,10,89.5
Arizona,1972,11,96.5
Arizona,1972,12,91.1
Arizona,1972,1,85.5
Arizona,1972,2,69.7
Arizona,1972,3,56.8
Arizona,1972,4,51
Arizona,1973,5,48.6
Arizona,1973,6,54.1
Arizona,1973,7,54.4
Arizona,1973,8,67.1
Arizona,1973,9,81.8
Arizona,1973,10,90.8
Arizona,1973,11,94.4
Arizona,1973,12,93
Arizona,1973,1,87.5
Arizona,1973,2,78.7
Arizona,1973,3,63.5
Arizona,1973,4,57.6
Arizona,1974,5,51.4
Arizona,1974,6,57.7
Arizona,1974,7,66.4
Arizona,1974,8,72.3
Arizona,1974,9,84
Arizona,1974,10,96.4
Arizona,1974,11,92.4
Arizona,1974,12,91.9
Arizona,1974,1,86.3
Arizona,1974,2,74.4
Arizona,1974,3,62.3
Arizona,1974,4,51.5
Arizona,1975,5,53.5
Arizona,1975,6,55.8
Arizona,1975,7,59.8
Arizona,1975,8,64.4
Arizona,1975,9,78.4
Arizona,1975,10,90
Arizona,1975,11,93.1
Arizona,1975,12,93.3
Arizona,1975,1,86.1
Arizona,1975,2,76.5
Arizona,1975,3,64
Arizona,1975,4,54.9
Arizona,1976,5,56.1
Arizona,1976,6,60.4
Arizona,1976,7,62.2
Arizona,1976,8,69.9
Arizona,1976,9,81.6
Arizona,1976,10,91.2
Arizona,1976,11,92.5
Arizona,1976,12,91.8
Arizona,1976,1,82.7
Arizona,1976,2,72.4
Arizona,1976,3,64.7
Arizona,1976,4,56.2
Arizona,1977,5,51
Arizona,1977,6,62.1
Arizona,1977,7,60.6
Arizona,1977,8,74
Arizona,1977,9,76.3
Arizona,1977,10,92.8
Arizona,1977,11,93.9
Arizona,1977,12,92.4
Arizona,1977,1,86.9
Arizona,1977,2,77.9
Arizona,1977,3,66.3
Arizona,1977,4,59.8
Arizona,1978,5,53.3
Arizona,1978,6,55.4
Arizona,1978,7,64.6
Arizona,1978,8,70.4
Arizona,1978,9,80.1
Arizona,1978,10,93.6
Arizona,1978,11,96.1
Arizona,1978,12,92.4
Arizona,1978,1,85.6
Arizona,1978,2,79.1
Arizona,1978,3,60.1
Arizona,1978,4,48.7
Arizona,1979,5,46
Arizona,1979,6,55.4
Arizona,1979,7,60.4
Arizona,1979,8,72.2
Arizona,1979,9,78.5
Arizona,1979,10,90.6
Arizona,1979,11,95.7
Arizona,1979,12,90.5
Arizona,1979,1,91.2
Arizona,1979,2,80.1
Arizona,1979,3,59.9
Arizona,1979,4,57.7
Arizona,1980,5,53.8
Arizona,1980,6,59.3
Arizona,1980,7,59.5
Arizona,1980,8,71.2
Arizona,1980,9,76.3
Arizona,1980,10,93
Arizona,1980,11,96.4
Arizona,1980,12,92.1
Arizona,1980,1,88
Arizona,1980,2,76.4
Arizona,1980,3,65.8
Arizona,1980,4,62.1
Arizona,1981,5,58.4
Arizona,1981,6,62
Arizona,1981,7,61.3
Arizona,1981,8,75.8
Arizona,1981,9,79.8
Arizona,1981,10,94.5
Arizona,1981,11,94.1
Arizona,1981,12,93.1
Arizona,1981,1,86.8
Arizona,1981,2,72.5
Arizona,1981,3,67.3
Arizona,1981,4,59
Arizona,1982,5,52.6
Arizona,1982,6,57.3
Arizona,1982,7,61.2
Arizona,1982,8,71.6
Arizona,1982,9,79.2
Arizona,1982,10,89.2
Arizona,1982,11,92.7
Arizona,1982,12,90.5
Arizona,1982,1,85.2
Arizona,1982,2,73.9
Arizona,1982,3,59.2
Arizona,1982,4,51.6
Arizona,1983,5,55
Arizona,1983,6,56.6
Arizona,1983,7,59.8
Arizona,1983,8,64.8
Arizona,1983,9,80.3
Arizona,1983,10,89
Arizona,1983,11,93.6
Arizona,1983,12,90.2
Arizona,1983,1,88
Arizona,1983,2,74
Arizona,1983,3,61.6
Arizona,1983,4,55.1
Arizona,1984,5,55.1
Arizona,1984,6,59.6
Arizona,1984,7,66.6
Arizona,1984,8,70.1
Arizona,1984,9,87.9
Arizona,1984,10,89.4
Arizona,1984,11,91.5
Arizona,1984,12,89.3
Arizona,1984,1,87
Arizona,1984,2,68.9
Arizona,1984,3,62.3
Arizona,1984,4,51.3
Arizona,1985,5,51
Arizona,1985,6,55.4
Arizona,1985,7,62.1
Arizona,1985,8,75.5
Arizona,1985,9,82.2
Arizona,1985,10,94
Arizona,1985,11,95.1
Arizona,1985,12,93.6
Arizona,1985,1,81.9
Arizona,1985,2,73.9
Arizona,1985,3,59.7
Arizona,1985,4,56.4
Arizona,1986,5,62.2
Arizona,1986,6,60.2
Arizona,1986,7,68
Arizona,1986,8,73.1
Arizona,1986,9,82.8
Arizona,1986,10,92.4
Arizona,1986,11,91.2
Arizona,1986,12,92.4
Arizona,1986,1,81.8
Arizona,1986,2,72.4
Arizona,1986,3,62.6
Arizona,1986,4,53.5
Arizona,1987,5,52.8
Arizona,1987,6,56.2
Arizona,1987,7,60.7
Arizona,1987,8,76.2
Arizona,1987,9,79.5
Arizona,1987,10,92.9
Arizona,1987,11,93.1
Arizona,1987,12,90.5
Arizona,1987,1,86.3
Arizona,1987,2,79.1
Arizona,1987,3,60.9
Arizona,1987,4,50.8
Arizona,1988,5,52.2
Arizona,1988,6,61
Arizona,1988,7,65.9
Arizona,1988,8,71.6
Arizona,1988,9,81.7
Arizona,1988,10,92
Arizona,1988,11,95.1
Arizona,1988,12,90.2
Arizona,1988,1,85.7
Arizona,1988,2,81
Arizona,1988,3,63.8
Arizona,1988,4,54
Arizona,1989,5,52
Arizona,1989,6,59.1
Arizona,1989,7,71.1
Arizona,1989,8,80.8
Arizona,1989,9,84.1
Arizona,1989,10,92.4
Arizona,1989,11,96.5
Arizona,1989,12,91.1
Arizona,1989,1,88.6
Arizona,1989,2,75.9
Arizona,1989,3,66.3
Arizona,1989,4,57.3
Arizona,1990,5,54.2
Arizona,1990,6,55.8
Arizona,1990,7,65.7
Arizona,1990,8,74.1
Arizona,1990,9,80.3
Arizona,1990,10,95.1
Arizona,1990,11,92.4
Arizona,1990,12,89.6
Arizona,1990,1,86.2
Arizona,1990,2,77.5
Arizona,1990,3,64.2
Arizona,1990,4,50.1
Arizona,1991,5,52.2
Arizona,1991,6,63.6
Arizona,1991,7,57.9
Arizona,1991,8,71.2
Arizona,1991,9,79.5
Arizona,1991,10,87.7
Arizona,1991,11,93.8
Arizona,1991,12,91.9
Arizona,1991,1,86.1
Arizona,1991,2,79.4
Arizona,1991,3,62
Arizona,1991,4,51.8
Arizona,1992,5,51
Arizona,1992,6,58.2
Arizona,1992,7,62
Arizona,1992,8,76.8
Arizona,1992,9,80.4
Arizona,1992,10,89.4
Arizona,1992,11,92.2
Arizona,1992,12,90.9
Arizona,1992,1,88.4
Arizona,1992,2,78.8
Arizona,1992,3,59.4
Arizona,1992,4,49.1
Arizona,1993,5,52.8
Arizona,1993,6,54.6
Arizona,1993,7,65.6
Arizona,1993,8,74.3
Arizona,1993,9,83
Arizona,1993,10,91
Arizona,1993,11,93.2
Arizona,1993,12,90.9
Arizona,1993,1,87.6
Arizona,1993,2,74.9
Arizona,1993,3,60.5
Arizona,1993,4,55.5
Arizona,1994,5,57.9
Arizona,1994,6,56.3
Arizona,1994,7,66.8
Arizona,1994,8,73.1
Arizona,1994,9,80.6
Arizona,1994,10,95.7
Arizona,1994,11,96.5
Arizona,1994,12,95.1
Arizona,1994,1,88
Arizona,1994,2,74
Arizona,1994,3,58.2
Arizona,1994,4,54.6
Arizona,1995,5,52.1
Arizona,1995,6,64
Arizona,1995,7,64.3
Arizona,1995,8,69.4
Arizona,1995,9,76.1
Arizona,1995,10,88.6
Arizona,1995,11,96
Arizona,1995,12,95.2
Arizona,1995,1,88.9
Arizona,1995,2,80
Arizona,1995,3,69.9
Arizona,1995,4,58.1
Arizona,1996,5,58.6
Arizona,1996,6,62.8
Arizona,1996,7,66.6
Arizona,1996,8,76.2
Arizona,1996,9,86.4
Arizona,1996,10,94.8
Arizona,1996,11,96.2
Arizona,1996,12,94.1
Arizona,1996,1,83.6
Arizona,1996,2,75.2
Arizona,1996,3,64.6
Arizona,1996,4,57.3
Arizona,1997,5,52.7
Arizona,1997,6,58.2
Arizona,1997,7,71.2
Arizona,1997,8,70.1
Arizona,1997,9,86.4
Arizona,1997,10,89.9
Arizona,1997,11,94.9
Arizona,1997,12,92.4
Arizona,1997,1,87.9
Arizona,1997,2,75
Arizona,1997,3,64.7
Arizona,1997,4,50.8
Arizona,1998,5,56.5
Arizona,1998,6,52.4
Arizona,1998,7,62.3
Arizona,1998,8,67
Arizona,1998,9,78.6
Arizona,1998,10,88.5
Arizona,1998,11,95.5
Arizona,1998,12,94.3
Arizona,1998,1,87.4
Arizona,1998,2,75.1
Arizona,1998,3,64.9
Arizona,1998,4,55.9
Arizona,1999,5,59.8
Arizona,1999,6,63.2
Arizona,1999,7,68.8
Arizona,1999,8,67.3
Arizona,1999,9,81.2
Arizona,1999,10,90.5
Arizona,1999,11,90.6
Arizona,1999,12,91.2
Arizona,1999,1,86.7
Arizona,1999,2,81.3
Arizona,1999,3,71.6
Arizona,1999,4,56
Arizona,2000,5,59.8
Arizona,2000,6,62.3
Arizona,2000,7,64.1
Arizona,2000,8,78.3
Arizona,2000,9,88.2
Arizona,2000,10,93.2
Arizona,2000,11,96.4
Arizona,2000,12,92.7
Arizona,2000,1,90.2
Arizona,2000,2,72.5
Arizona,2000,3,56.3
Arizona,2000,4,58.7
Arizona,2001,5,51.9
Arizona,2001,6,57
Arizona,2001,7,65.8
Arizona,2001,8,72.2
Arizona,2001,9,87.6
Arizona,2001,10,94.3
Arizona,2001,11,93.6
Arizona,2001,12,93
Arizona,2001,1,91.4
Arizona,2001,2,79.8
Arizona,2001,3,66.1
Arizona,2001,4,52.9
Arizona,2002,5,55.6
Arizona,2002,6,62
Arizona,2002,7,65.7
Arizona,2002,8,77.9
Arizona,2002,9,84.3
Arizona,2002,10,96.3
Arizona,2002,11,96.6
Arizona,2002,12,94.8
Arizona,2002,1,87.5
Arizona,2002,2,73.8
Arizona,2002,3,65
Arizona,2002,4,52.7
Arizona,2003,5,63
Arizona,2003,6,56.9
Arizona,2003,7,64.1
Arizona,2003,8,70.6
Arizona,2003,9,84.6
Arizona,2003,10,93
Arizona,2003,11,98.9
Arizona,2003,12,93.3
Arizona,2003,1,89.6
Arizona,2003,2,82.4
Arizona,2003,3,61.2
Arizona,2003,4,56.3
Arizona,2004,5,54.7
Arizona,2004,6,54.4
Arizona,2004,7,72.8
Arizona,2004,8,71.8
Arizona,2004,9,84.7
Arizona,2004,10,92.8
Arizona,2004,11,95.1
Arizona,2004,12,91.8
Arizona,2004,1,86.4
Arizona,2004,2,73
Arizona,2004,3,58.5
Arizona,2004,4,54.4
Arizona,2005,5,55.4
Arizona,2005,6,55.4
Arizona,2005,7,62.5
Arizona,2005,8,72.6
Arizona,2005,9,83.9
Arizona,2005,10,90.8
Arizona,2005,11,98.6
Arizona,2005,12,90.8
Arizona,2005,1,88.3
Arizona,2005,2,76.9
Arizona,2005,3,67.6
Arizona,2005,4,58.6
Arizona,2006,5,59
Arizona,2006,6,63.6
Arizona,2006,7,61.1
Arizona,2006,8,74.6
Arizona,2006,9,87
Arizona,2006,10,96
Arizona,2006,11,95.7
Arizona,2006,12,90.7
Arizona,2006,1,83.7
Arizona,2006,2,73.9
Arizona,2006,3,67.7
Arizona,2006,4,55.3
Arizona,2007,5,51.6
Arizona,2007,6,60
Arizona,2007,7,69.6
Arizona,2007,8,74.5
Arizona,2007,9,84.3
Arizona,2007,10,94.3
Arizona,2007,11,95.9
Arizona,2007,12,93.5
Arizona,2007,1,87.7
Arizona,2007,2,77.7
Arizona,2007,3,70.1
Arizona,2007,4,51.4
Arizona,2008,5,51.4
Arizona,2008,6,58
Arizona,2008,7,67
Arizona,2008,8,74.3
Arizona,2008,9,79.4
Arizona,2008,10,94.4
Arizona,2008,11,93.8
Arizona,2008,12,92.6
Arizona,2008,1,88.1
Arizona,2008,2,78.9
Arizona,2008,3,67.3
Arizona,2008,4,54
Arizona,2009,5,58.2
Arizona,2009,6,60.4
Arizona,2009,7,67.6
Arizona,2009,8,72.4
Arizona,2009,9,86.2
Arizona,2009,10,87.5
Arizona,2009,11,97.2
Arizona,2009,12,95
Arizona,2009,1,88.6
Arizona,2009,2,74
Arizona,2009,3,67.9
Arizona,2009,4,50.8
Arizona,2010,5,53.9
Arizona,2010,6,55.5
Arizona,2010,7,62.8
Arizona,2010,8,70.9
Arizona,2010,9,79.2
Arizona,2010,10,92.6
Arizona,2010,11,95.1
Arizona,2010,12,92.1
Arizona,2010,1,91.2
Arizona,2010,2,76.1
Arizona,2010,3,62.4
Arizona,2010,4,58.9
Arizona,2011,5,55.4
Arizona,2011,6,55.6
Arizona,2011,7,68.3
Arizona,2011,8,73.9
Arizona,2011,9,78.8
Arizona,2011,10,93.1
Arizona,2011,11,94.7
Arizona,2011,12,96.3
Arizona,2011,1,89
Arizona,2011,2,78
Arizona,2011,3,62.3
Arizona,2011,4,51.6
Arizona,2012,5,59.4
Arizona,2012,6,59.3
Arizona,2012,7,67.1
Arizona,2012,8,76.4
Arizona,2012,9,86.1
Arizona,2012,10,95.8
Arizona,2012,11,93
Arizona,2012,12,93.8
Arizona,2012,1,87.5
Arizona,2012,2,79.5
Arizona,2012,3,68.9
Arizona,2012,4,54.6
Arizona,2013,5,51.7
Arizona,2013,6,55.6
Arizona,2013,7,69.9
Arizona,2013,8,74.8
Arizona,2013,9,83.1
Arizona,2013,10,96.6
Arizona,2013,11,93.8
Arizona,2013,12,91.5
Arizona,2013,1,85.6
Arizona,2013,2,74
Arizona,2013,3,64
Arizona,2013,4,54.1
Arizona,2014,5,61.4
Arizona,2014,6,64.3
Arizona,2014,7,68.3
Arizona,2014,8,74.4
Arizona,2014,9,82.5
Arizona,2014,10,94.4
Arizona,2014,11,95.2
Arizona,2014,12,89.4
Arizona,2014,1,87.2
Arizona,2014,2,79.4
Arizona,2014,3,66.1
Arizona,2014,4,55.2
Arizona,2015,5,57.1
Arizona,2015,6,66.1
Arizona,2015,7,70.6
Arizona,2015,8,73.7
Arizona,2015,9,77.2
Arizona,2015,10,94.1
Arizona,2015,11,91.8
Arizona,2015,12,94.2
Arizona,2015,1,88.4
Arizona,2015,2,77
Arizona,2015,3,61.7
Arizona,2015,4,53.7
Arizona,2016,5,54.1
Arizona,2016,6,66.6
Arizona,2016,7,70.4
Arizona,2016,8,73.1
Arizona,2016,9,79.7
Arizona,2016,10,96.5
Arizona,2016,11,96.8
Arizona,2016,12,90.6
Arizona,2016,1,85.4
Arizona,2016,2,81
Arizona,2016,3,66.4
Arizona,2016,4,56.6
Arizona,2017,5,52.3
Arizona,2017,6,61.2
Arizona,2017,7,72.2
Arizona,2017,8,75.7
Arizona,2017,9,81.9
Arizona,2017,10,97
Arizona,2017,11,94.8
Arizona,2017,12,93
Arizona,2017,1,86.9
Arizona,2017,2,81.4
Arizona,2017,3,72.4
Arizona,2017,4,61
Arizona,2018,5,62
Arizona,2018,6,60.5
Arizona,2018,7,66.6
Arizona,2018,8,79.1
Arkansas,1950,9,56.6
Arkansas,1950,10,56.8
Arkansas,1950,11,60.4
Arkansas,1950,12,69.6
Arkansas,1950,1,80.1
Arkansas,1950,2,86.7
Arkansas,1950,3,86.9
Arkansas,1950,4,85.8
Arkansas,1950,5,78.8
Arkansas,1950,6,78.5
Arkansas,1950,7,59
Arkansas,1950,8,48.9
Arkansas,1951,9,52
Arkansas,1951,10,54.5
Arkansas,1951,11,62.4
Arkansas,1951,12,69.3
Arkansas,1951,1,82.2
Arkansas,1951,2,86.2
Arkansas,1951,3,90.8
Arkansas,1951,4,93.7
Arkansas,1951,5,83.8
Arkansas,1951,6,75.6
Arkansas,1951,7,54.5
Arkansas,1951,8,54.2
Arkansas,1952,9,56.4
Arkansas,1952,10,58.4
Arkansas,1952,11,61.3
Arkansas,1952,12,69.3
Arkansas,1952,1,81.5
Arkansas,1952,2,94.7
Arkansas,1952,3,95.6
Arkansas,1952,4,93.4
Arkansas,1952,5,86.4
Arkansas,1952,6,73.3
Arkansas,1952,7,60.2
Arkansas,1952,8,51.8
Arkansas,1953,9,55.3
Arkansas,1953,10,56.6
Arkansas,1953,11,67.2
Arkansas,1953,12,69.3
Arkansas,1953,1,80.5
Arkansas,1953,2,96
Arkansas,1953,3,91.3
Arkansas,1953,4,92.4
Arkansas,1953,5,91.1
Arkansas,1953,6,79.7
Arkansas,1953,7,62.6
Arkansas,1953,8,51.1
Arkansas,1954,9,51.4
Arkansas,1954,10,63.7
Arkansas,1954,11,62.3
Arkansas,1954,12,77.5
Arkansas,1954,1,75.8
Arkansas,1954,2,92.3
Arkansas,1954,3,99.2
Arkansas,1954,4,99
Arkansas,1954,5,92.6
Arkansas,1954,6,75
Arkansas,1954,7,62.9
Arkansas,1954,8,53.6
Arkansas,1955,9,50.7
Arkansas,1955,10,53.4
Arkansas,1955,11,64
Arkansas,1955,12,76.1
Arkansas,1955,1,82.4
Arkansas,1955,2,84.3
Arkansas,1955,3,92
Arkansas,1955,4,90.4
Arkansas,1955,5,89
Arkansas,1955,6,75.2
Arkansas,1955,7,61.5
Arkansas,1955,8,51.4
Arkansas,1956,9,48.2
Arkansas,1956,10,55.2
Arkansas,1956,11,62.9
Arkansas,1956,12,71.2
Arkansas,1956,1,83.2
Arkansas,1956,2,86.9
Arkansas,1956,3,93.3
Arkansas,1956,4,95.2
Arkansas,1956,5,88.2
Arkansas,1956,6,79.5
Arkansas,1956,7,61.3
Arkansas,1956,8,58.2
Arkansas,1957,9,47.1
Arkansas,1957,10,58.1
Arkansas,1957,11,59.4
Arkansas,1957,12,71.6
Arkansas,1957,1,80.7
Arkansas,1957,2,86.2
Arkansas,1957,3,91.9
Arkansas,1957,4,89.3
Arkansas,1957,5,80.8
Arkansas,1957,6,69.5
Arkansas,1957,7,58.6
Arkansas,1957,8,57.6
Arkansas,1958,9,48.6
Arkansas,1958,10,46.1
Arkansas,1958,11,53.1
Arkansas,1958,12,70.2
Arkansas,1958,1,80.2
Arkansas,1958,2,87.1
Arkansas,1958,3,89.6
Arkansas,1958,4,89.6
Arkansas,1958,5,83
Arkansas,1958,6,72.6
Arkansas,1958,7,64.6
Arkansas,1958,8,48.7
Arkansas,1959,9,48.4
Arkansas,1959,10,53.2
Arkansas,1959,11,63.5
Arkansas,1959,12,71.7
Arkansas,1959,1,82.9
Arkansas,1959,2,85.5
Arkansas,1959,3,88.9
Arkansas,1959,4,90.4
Arkansas,1959,5,84.6
Arkansas,1959,6,73.1
Arkansas,1959,7,57.4
Arkansas,1959,8,53.8
Arkansas,1960,9,47.7
Arkansas,1960,10,47.8
Arkansas,1960,11,49.9
Arkansas,1960,12,75.1
Arkansas,1960,1,79.1
Arkansas,1960,2,87
Arkansas,1960,3,90.1
Arkansas,1960,4,90.8
Arkansas,1960,5,86.9
Arkansas,1960,6,74.6
Arkansas,1960,7,62.8
Arkansas,1960,8,47.1
Arkansas,1961,9,48
Arkansas,1961,10,56.7
Arkansas,1961,11,64.4
Arkansas,1961,12,69.6
Arkansas,1961,1,77.9
Arkansas,1961,2,84.2
Arkansas,1961,3,88.8
Arkansas,1961,4,86.6
Arkansas,1961,5,83.1
Arkansas,1961,6,75.1
Arkansas,1961,7,58.7
Arkansas,1961,8,48.9
Arkansas,1962,9,46.1
Arkansas,1962,10,60
Arkansas,1962,11,58.1
Arkansas,1962,12,69.7
Arkansas,1962,1,86.4
Arkansas,1962,2,86.1
Arkansas,1962,3,91.8
Arkansas,1962,4,92.3
Arkansas,1962,5,81.4
Arkansas,1962,6,75
Arkansas,1962,7,58.9
Arkansas,1962,8,51.2
Arkansas,1963,9,44.5
Arkansas,1963,10,51.9
Arkansas,1963,11,69.3
Arkansas,1963,12,74.8
Arkansas,1963,1,81.6
Arkansas,1963,2,89.4
Arkansas,1963,3,90.5
Arkansas,1963,4,92.1
Arkansas,1963,5,84.4
Arkansas,1963,6,85.3
Arkansas,1963,7,64.7
Arkansas,1963,8,43.4
Arkansas,1964,9,53.2
Arkansas,1964,10,51.5
Arkansas,1964,11,63.7
Arkansas,1964,12,74.5
Arkansas,1964,1,81.9
Arkansas,1964,2,88.9
Arkansas,1964,3,93.9
Arkansas,1964,4,89.7
Arkansas,1964,5,82.7
Arkansas,1964,6,72.4
Arkansas,1964,7,65.5
Arkansas,1964,8,52.1
Arkansas,1965,9,53.8
Arkansas,1965,10,54.1
Arkansas,1965,11,52.9
Arkansas,1965,12,77.6
Arkansas,1965,1,81.8
Arkansas,1965,2,86.2
Arkansas,1965,3,91.6
Arkansas,1965,4,90.7
Arkansas,1965,5,83.3
Arkansas,1965,6,74.2
Arkansas,1965,7,66.5
Arkansas,1965,8,56.5
Arkansas,1966,9,43.6
Arkansas,1966,10,50.3
Arkansas,1966,11,64.8
Arkansas,1966,12,71.6
Arkansas,1966,1,79.5
Arkansas,1966,2,88
Arkansas,1966,3,94.1
Arkansas,1966,4,85.8
Arkansas,1966,5,81
Arkansas,1966,6,71.7
Arkansas,1966,7,64.8
Arkansas,1966,8,50.6
Arkansas,1967,9,52.9
Arkansas,1967,10,52.1
Arkansas,1967,11,70.1
Arkansas,1967,12,75.6
Arkansas,1967,1,78.4
Arkansas,1967,2,87.2
Arkansas,1967,3,86.8
Arkansas,1967,4,86.5
Arkansas,1967,5,79.1
Arkansas,1967,6,74.4
Arkansas,1967,7,60.2
Arkansas,1967,8,52.3
Arkansas,1968,9,45.7
Arkansas,1968,10,48.6
Arkansas,1968,11,61.3
Arkansas,1968,12,71.9
Arkansas,1968,1,77.9
Arkansas,1968,2,87.8
Arkansas,1968,3,89.1
Arkansas,1968,4,89.7
Arkansas,1968,5,82.2
Arkansas,1968,6,73.6
Arkansas,1968,7,57.4
Arkansas,1968,8,49.6
Arkansas,1969,9,49.8
Arkansas,1969,10,51.7
Arkansas,1969,11,55.6
Arkansas,1969,12,72.5
Arkansas,1969,1,81.3
Arkansas,1969,2,87.2
Arkansas,1969,3,94.4
Arkansas,1969,4,90.1
Arkansas,1969,5,84
Arkansas,1969,6,73.7
Arkansas,1969,7,60.7
Arkansas,1969,8,49.4
Arkansas,1970,9,44.4
Arkansas,1970,10,53.1
Arkansas,1970,11,56.3
Arkansas,1970,12,74.2
Arkansas,1970,1,82.6
Arkansas,1970,2,86.5
Arkansas,1970,3,90.3
Arkansas,1970,4,90.3
Arkansas,1970,5,86.3
Arkansas,1970,6,70.2
Arkansas,1970,7,58.9
Arkansas,1970,8,55.9
Arkansas,1971,9,50.2
Arkansas,1971,10,53.2
Arkansas,1971,11,59.9
Arkansas,1971,12,73.3
Arkansas,1971,1,77.8
Arkansas,1971,2,90.6
Arkansas,1971,3,89.9
Arkansas,1971,4,86.4
Arkansas,1971,5,85.2
Arkansas,1971,6,79
Arkansas,1971,7,61.2
Arkansas,1971,8,56.3
Arkansas,1972,9,51.4
Arkansas,1972,10,56.2
Arkansas,1972,11,65.3
Arkansas,1972,12,74
Arkansas,1972,1,81
Arkansas,1972,2,89.2
Arkansas,1972,3,89.2
Arkansas,1972,4,91.5
Arkansas,1972,5,85.7
Arkansas,1972,6,71
Arkansas,1972,7,52.6
Arkansas,1972,8,47.4
Arkansas,1973,9,46.7
Arkansas,1973,10,51.6
Arkansas,1973,11,65.4
Arkansas,1973,12,67.2
Arkansas,1973,1,78.5
Arkansas,1973,2,87
Arkansas,1973,3,90.4
Arkansas,1973,4,89.8
Arkansas,1973,5,82.6
Arkansas,1973,6,76.9
Arkansas,1973,7,64.3
Arkansas,1973,8,51.3
Arkansas,1974,9,48.6
Arkansas,1974,10,57.1
Arkansas,1974,11,68.1
Arkansas,1974,12,73.2
Arkansas,1974,1,81.2
Arkansas,1974,2,83
Arkansas,1974,3,93
Arkansas,1974,4,87.6
Arkansas,1974,5,75.1
Arkansas,1974,6,74
Arkansas,1974,7,60.2
Arkansas,1974,8,51.2
Arkansas,1975,9,53.6
Arkansas,1975,10,52.6
Arkansas,1975,11,57.2
Arkansas,1975,12,70.9
Arkansas,1975,1,80.9
Arkansas,1975,2,86.3
Arkansas,1975,3,90.4
Arkansas,1975,4,88.5
Arkansas,1975,5,79.6
Arkansas,1975,6,76
Arkansas,1975,7,62.1
Arkansas,1975,8,51.6
Arkansas,1976,9,50.2
Arkansas,1976,10,63.8
Arkansas,1976,11,66.2
Arkansas,1976,12,73.1
Arkansas,1976,1,75.2
Arkansas,1976,2,83.6
Arkansas,1976,3,90.2
Arkansas,1976,4,89.8
Arkansas,1976,5,81.6
Arkansas,1976,6,67.9
Arkansas,1976,7,54.4
Arkansas,1976,8,51.6
Arkansas,1977,9,37.4
Arkansas,1977,10,56.4
Arkansas,1977,11,66.7
Arkansas,1977,12,75.6
Arkansas,1977,1,84.1
Arkansas,1977,2,90.8
Arkansas,1977,3,92.4
Arkansas,1977,4,90.3
Arkansas,1977,5,85.9
Arkansas,1977,6,73.8
Arkansas,1977,7,61
Arkansas,1977,8,51.3
Arkansas,1978,9,37.7
Arkansas,1978,10,40.4
Arkansas,1978,11,58.4
Arkansas,1978,12,75.3
Arkansas,1978,1,79.2
Arkansas,1978,2,87.6
Arkansas,1978,3,95.2
Arkansas,1978,4,92.1
Arkansas,1978,5,85.5
Arkansas,1978,6,75
Arkansas,1978,7,63.9
Arkansas,1978,8,52.1
Arkansas,1979,9,35.6
Arkansas,1979,10,45.6
Arkansas,1979,11,63
Arkansas,1979,12,71.1
Arkansas,1979,1,77.3
Arkansas,1979,2,85.3
Arkansas,1979,3,88.7
Arkansas,1979,4,88.1
Arkansas,1979,5,81.5
Arkansas,1979,6,77
Arkansas,1979,7,59
Arkansas,1979,8,53.9
Arkansas,1980,9,49.4
Arkansas,1980,10,48.9
Arkansas,1980,11,58.6
