state,year,month,tmin
Louisiana,1983,1,37
Louisiana,1983,2,41.1
Louisiana,1983,3,43.8
Louisiana,1983,4,50.3
Louisiana,1983,5,61.1
Louisiana,1983,6,67.8
Louisiana,1983,7,72.1
Louisiana,1983,8,72.7
Louisiana,1983,9,63.8
Louisiana,1983,10,55.2
Louisiana,1983,11,46.9
Louisiana,1983,12,34.6
Louisiana,1984,1,33
Louisiana,1984,2,40.4
Louisiana,1984,3,47.6
Louisiana,1984,4,54.6
Louisiana,1984,5,61.9
Louisiana,1984,6,68.2
Louisiana,1984,7,70.1
Louisiana,1984,8,70.4
Louisiana,1984,9,64.5
Louisiana,1984,10,61.6
Louisiana,1984,11,45.3
Louisiana,1984,12,50.6
Louisiana,1985,1,31.9
Louisiana,1985,2,38.8
Louisiana,1985,3,52.9
Louisiana,1985,4,57.1
Louisiana,1985,5,62.7
Louisiana,1985,6,69.1
Louisiana,1985,7,71
Louisiana,1985,8,71.7
Louisiana,1985,9,65.6
Louisiana,1985,10,61.1
Louisiana,1985,11,55.1
Louisiana,1985,12,35.4
Louisiana,1986,1,37.1
Louisiana,1986,2,45.8
Louisiana,1986,3,45.8
Louisiana,1986,4,55.9
Louisiana,1986,5,64.4
Louisiana,1986,6,71
Louisiana,1986,7,72.9
Louisiana,1986,8,69.8
Louisiana,1986,9,69.9
Louisiana,1986,10,57
Louisiana,1986,11,53
Louisiana,1986,12,40.9
Louisiana,1987,1,36.4
Louisiana,1987,2,44.6
Louisiana,1987,3,45
Louisiana,1987,4,49.4
Louisiana,1987,5,65.6
Louisiana,1987,6,69.6
Louisiana,1987,7,71.5
Louisiana,1987,8,73.7
Louisiana,1987,9,64.5
Louisiana,1987,10,48
Louisiana,1987,11,46.4
Louisiana,1987,12,43.8
Louisiana,1988,1,34.4
Louisiana,1988,2,40.2
Louisiana,1988,3,46.5
Louisiana,1988,4,54.2
Louisiana,1988,5,58.6
Louisiana,1988,6,66.9
Louisiana,1988,7,72
Louisiana,1988,8,72.2
Louisiana,1988,9,67.6
Louisiana,1988,10,53.5
Louisiana,1988,11,49.5
Louisiana,1988,12,39.9
Louisiana,1989,1,45.3
Louisiana,1989,2,41.2
Louisiana,1989,3,48.2
Louisiana,1989,4,53.7
Louisiana,1989,5,64.5
Louisiana,1989,6,69.3
Louisiana,1989,7,71.6
Louisiana,1989,8,70.5
Louisiana,1989,9,65
Louisiana,1989,10,53.2
Louisiana,1989,11,48.5
Louisiana,1989,12,31.2
Louisiana,1990,1,43.9
Louisiana,1990,2,48
Louisiana,1990,3,50.5
Louisiana,1990,4,54.4
Louisiana,1990,5,64.2
Louisiana,1990,6,71.5
Louisiana,1990,7,71
Louisiana,1990,8,70.3
Louisiana,1990,9,67.4
Louisiana,1990,10,51.7
Louisiana,1990,11,47.4
Louisiana,1990,12,42.3
Louisiana,1991,1,39.7
Louisiana,1991,2,43.7
Louisiana,1991,3,49.8
Louisiana,1991,4,60.3
Louisiana,1991,5,67.7
Louisiana,1991,6,70.8
Louisiana,1991,7,72.3
Louisiana,1991,8,71.1
Louisiana,1991,9,65.7
Louisiana,1991,10,56.9
Louisiana,1991,11,42.2
Louisiana,1991,12,45.8
Louisiana,1992,1,38.9
Louisiana,1992,2,45.4
Louisiana,1992,3,49.1
Louisiana,1992,4,54.1
Louisiana,1992,5,60.7
Louisiana,1992,6,69.2
Louisiana,1992,7,72.4
Louisiana,1992,8,68.2
Louisiana,1992,9,66.8
Louisiana,1992,10,54.3
Louisiana,1992,11,44.2
Louisiana,1992,12,44.4
Louisiana,1993,1,42.2
Louisiana,1993,2,40.7
Louisiana,1993,3,45.5
Louisiana,1993,4,51.2
Louisiana,1993,5,60.9
Louisiana,1993,6,70.7
Louisiana,1993,7,73.3
Louisiana,1993,8,73
Louisiana,1993,9,66.3
Louisiana,1993,10,55.5
Louisiana,1993,11,43.3
Louisiana,1993,12,40
Louisiana,1994,1,37.2
Louisiana,1994,2,42.5
Louisiana,1994,3,47.4
Louisiana,1994,4,56.3
Louisiana,1994,5,62.1
Louisiana,1994,6,71.4
Louisiana,1994,7,71.4
Louisiana,1994,8,70.2
Louisiana,1994,9,64.4
Louisiana,1994,10,58.4
Louisiana,1994,11,52.3
Louisiana,1994,12,43.7
Louisiana,1995,1,40.5
Louisiana,1995,2,42
Louisiana,1995,3,51.2
Louisiana,1995,4,55.3
Louisiana,1995,5,65.4
Louisiana,1995,6,67.4
Louisiana,1995,7,73
Louisiana,1995,8,73.6
Louisiana,1995,9,65.2
Louisiana,1995,10,54.3
Louisiana,1995,11,44.1
Louisiana,1995,12,40.8
Louisiana,1996,1,37
Louisiana,1996,2,42.2
Louisiana,1996,3,42.4
Louisiana,1996,4,52.5
Louisiana,1996,5,66.5
Louisiana,1996,6,69
Louisiana,1996,7,72.6
Louisiana,1996,8,70.9
Louisiana,1996,9,65.5
Louisiana,1996,10,55.8
Louisiana,1996,11,48.6
Louisiana,1996,12,43.9
Louisiana,1997,1,40.2
Louisiana,1997,2,45
Louisiana,1997,3,53.2
Louisiana,1997,4,51.6
Louisiana,1997,5,62
Louisiana,1997,6,69.2
Louisiana,1997,7,72.8
Louisiana,1997,8,71.1
Louisiana,1997,9,66.7
Louisiana,1997,10,55.4
Louisiana,1997,11,44.8
Louisiana,1997,12,38.6
Louisiana,1998,1,44.1
Louisiana,1998,2,42.8
Louisiana,1998,3,47.1
Louisiana,1998,4,53
Louisiana,1998,5,66
Louisiana,1998,6,73.4
Louisiana,1998,7,74.9
Louisiana,1998,8,73.2
Louisiana,1998,9,71.7
Louisiana,1998,10,59
Louisiana,1998,11,52.1
Louisiana,1998,12,44.6
Louisiana,1999,1,42.8
Louisiana,1999,2,46.5
Louisiana,1999,3,47.2
Louisiana,1999,4,60
Louisiana,1999,5,62.4
Louisiana,1999,6,70.6
Louisiana,1999,7,72.8
Louisiana,1999,8,73.2
Louisiana,1999,9,63.4
Louisiana,1999,10,53.6
Louisiana,1999,11,45.6
Louisiana,1999,12,38.6
Louisiana,2000,1,41.8
Louisiana,2000,2,45.4
Louisiana,2000,3,52.1
Louisiana,2000,4,53.3
Louisiana,2000,5,66.8
Louisiana,2000,6,70.1
Louisiana,2000,7,72.1
Louisiana,2000,8,72.2
Louisiana,2000,9,65.8
Louisiana,2000,10,54.4
Louisiana,2000,11,45.5
Louisiana,2000,12,33.8
Louisiana,2001,1,35.7
Louisiana,2001,2,46
Louisiana,2001,3,45.1
Louisiana,2001,4,59.6
Louisiana,2001,5,63.1
Louisiana,2001,6,69
Louisiana,2001,7,72.9
Louisiana,2001,8,72.5
Louisiana,2001,9,65.8
Louisiana,2001,10,51.8
Louisiana,2001,11,49.3
Louisiana,2001,12,43.6
Louisiana,2002,1,40.7
Louisiana,2002,2,37.7
Louisiana,2002,3,46.9
Louisiana,2002,4,59.8
Louisiana,2002,5,63.2
Louisiana,2002,6,69.2
Louisiana,2002,7,72.6
Louisiana,2002,8,72
Louisiana,2002,9,69.6
Louisiana,2002,10,61.6
Louisiana,2002,11,45
Louisiana,2002,12,40.4
Louisiana,2003,1,34.8
Louisiana,2003,2,41.6
Louisiana,2003,3,48.2
Louisiana,2003,4,55.2
Louisiana,2003,5,66.6
Louisiana,2003,6,70.6
Louisiana,2003,7,72.2
Louisiana,2003,8,72.9
Louisiana,2003,9,65.7
Louisiana,2003,10,55.8
Louisiana,2003,11,50.2
Louisiana,2003,12,37.3
Louisiana,2004,1,39.8
Louisiana,2004,2,40
Louisiana,2004,3,52.2
Louisiana,2004,4,54.7
Louisiana,2004,5,64.4
Louisiana,2004,6,70.7
Louisiana,2004,7,72
Louisiana,2004,8,69.1
Louisiana,2004,9,66.9
Louisiana,2004,10,64.8
Louisiana,2004,11,52.9
Louisiana,2004,12,38.3
Louisiana,2005,1,44.7
Louisiana,2005,2,47.1
Louisiana,2005,3,47.1
Louisiana,2005,4,53.8
Louisiana,2005,5,60.8
Louisiana,2005,6,69.7
Louisiana,2005,7,73
Louisiana,2005,8,72.7
Louisiana,2005,9,69.9
Louisiana,2005,10,53.9
Louisiana,2005,11,49
Louisiana,2005,12,37.4
Louisiana,2006,1,43.8
Louisiana,2006,2,39.8
Louisiana,2006,3,50.9
Louisiana,2006,4,59.7
Louisiana,2006,5,63.2
Louisiana,2006,6,68.7
Louisiana,2006,7,72.5
Louisiana,2006,8,73.4
Louisiana,2006,9,64.4
Louisiana,2006,10,56.3
Louisiana,2006,11,45.7
Louisiana,2006,12,41.8
Louisiana,2007,1,41
Louisiana,2007,2,39.5
Louisiana,2007,3,51.4
Louisiana,2007,4,52.9
Louisiana,2007,5,63.6
Louisiana,2007,6,70.4
Louisiana,2007,7,71.9
Louisiana,2007,8,73.8
Louisiana,2007,9,68.9
Louisiana,2007,10,57.5
Louisiana,2007,11,48.7
Louisiana,2007,12,44.6
Louisiana,2008,1,38.4
Louisiana,2008,2,43
Louisiana,2008,3,48.1
Louisiana,2008,4,55.4
Louisiana,2008,5,63.8
Louisiana,2008,6,71.3
Louisiana,2008,7,72.2
Louisiana,2008,8,72.2
Louisiana,2008,9,66.2
Louisiana,2008,10,53.5
Louisiana,2008,11,44.6
Louisiana,2008,12,41.6
Louisiana,2009,1,39
Louisiana,2009,2,44
Louisiana,2009,3,49.6
Louisiana,2009,4,54.4
Louisiana,2009,5,65.1
Louisiana,2009,6,70.9
Louisiana,2009,7,72.7
Louisiana,2009,8,71.5
Louisiana,2009,9,68.9
Louisiana,2009,10,57.1
Louisiana,2009,11,47.2
Louisiana,2009,12,39.5
Louisiana,2010,1,35.2
Louisiana,2010,2,35.8
Louisiana,2010,3,43.4
Louisiana,2010,4,55.8
Louisiana,2010,5,66.7
Louisiana,2010,6,74
Louisiana,2010,7,74.6
Louisiana,2010,8,75.5
Louisiana,2010,9,68.4
Louisiana,2010,10,53.6
Louisiana,2010,11,47.6
Louisiana,2010,12,36.6
Louisiana,2011,1,36.7
Louisiana,2011,2,41.4
Louisiana,2011,3,50.4
Louisiana,2011,4,58.9
Louisiana,2011,5,62.6
Louisiana,2011,6,72.7
Louisiana,2011,7,74.6
Louisiana,2011,8,75.1
Louisiana,2011,9,64.4
Louisiana,2011,10,51.2
Louisiana,2011,11,48.1
Louisiana,2011,12,41.5
Louisiana,2012,1,43.9
Louisiana,2012,2,47.6
Louisiana,2012,3,57.3
Louisiana,2012,4,58.6
Louisiana,2012,5,65.6
Louisiana,2012,6,70.1
Louisiana,2012,7,73.2
Louisiana,2012,8,72.8
Louisiana,2012,9,67.2
Louisiana,2012,10,53.8
Louisiana,2012,11,43.8
Louisiana,2012,12,44.3
Louisiana,2013,1,43.5
Louisiana,2013,2,44.2
Louisiana,2013,3,43
Louisiana,2013,4,53.8
Louisiana,2013,5,61.7
Louisiana,2013,6,71.6
Louisiana,2013,7,71
Louisiana,2013,8,72
Louisiana,2013,9,68.9
Louisiana,2013,10,58.3
Louisiana,2013,11,44.5
Louisiana,2013,12,39.9
Louisiana,2014,1,31
Louisiana,2014,2,40.4
Louisiana,2014,3,43.6
Louisiana,2014,4,54.8
Louisiana,2014,5,61.4
Louisiana,2014,6,71.3
Louisiana,2014,7,70.6
Louisiana,2014,8,72.1
Louisiana,2014,9,68.7
Louisiana,2014,10,57
Louisiana,2014,11,41.7
Louisiana,2014,12,44.4
Louisiana,2015,1,36.5
Louisiana,2015,2,36.7
Louisiana,2015,3,50.5
Louisiana,2015,4,60.9
Louisiana,2015,5,65.5
Louisiana,2015,6,71.5
Louisiana,2015,7,74.6
Louisiana,2015,8,71.7
Louisiana,2015,9,67.7
Louisiana,2015,10,57.9
Louisiana,2015,11,53.5
Louisiana,2015,12,49.2
Louisiana,2016,1,38.5
Louisiana,2016,2,43.4
Louisiana,2016,3,53.7
Louisiana,2016,4,58.5
Louisiana,2016,5,63.7
Louisiana,2016,6,72.1
Louisiana,2016,7,74.4
Louisiana,2016,8,74.2
Louisiana,2016,9,70.5
Louisiana,2016,10,58.6
Louisiana,2016,11,50.3
Louisiana,2016,12,45.8
Louisiana,2017,1,47.5
Louisiana,2017,2,51.2
Louisiana,2017,3,53.9
Louisiana,2017,4,58.4
Louisiana,2017,5,61.9
Louisiana,2017,6,70.6
Louisiana,2017,7,73.7
Louisiana,2017,8,73.6
Louisiana,2017,9,66.6
Louisiana,2017,10,57.3
Louisiana,2017,11,50.4
Louisiana,2017,12,41.2
Louisiana,2018,1,33.6
Louisiana,2018,2,51.6
Louisiana,2018,3,51
Louisiana,2018,4,50.5
Maine,1950,5,7
Maine,1950,6,0.3
Maine,1950,7,10.6
Maine,1950,8,27.2
Maine,1950,9,38
Maine,1950,10,48.1
Maine,1950,11,53
Maine,1950,12,49.9
Maine,1950,1,39.8
Maine,1950,2,34.8
Maine,1950,3,29
Maine,1950,4,15.3
Maine,1951,5,7.7
Maine,1951,6,9.1
Maine,1951,7,18.7
Maine,1951,8,33
Maine,1951,9,38.7
Maine,1951,10,47.2
Maine,1951,11,53.5
Maine,1951,12,51.9
Maine,1951,1,44.1
Maine,1951,2,34.7
Maine,1951,3,21.4
Maine,1951,4,8.4
Maine,1952,5,4.1
Maine,1952,6,9.2
Maine,1952,7,19.1
Maine,1952,8,29.7
Maine,1952,9,38
Maine,1952,10,49.9
Maine,1952,11,56.2
Maine,1952,12,51.8
Maine,1952,1,44
Maine,1952,2,32
Maine,1952,3,25.3
Maine,1952,4,15.3
Maine,1953,5,9.8
Maine,1953,6,9.7
Maine,1953,7,19
Maine,1953,8,31.9
Maine,1953,9,39.8
Maine,1953,10,48
Maine,1953,11,52.8
Maine,1953,12,50.5
Maine,1953,1,44.7
Maine,1953,2,34.1
Maine,1953,3,29.1
Maine,1953,4,18.4
Maine,1954,5,0.2
Maine,1954,6,13.5
Maine,1954,7,16.7
Maine,1954,8,26.2
Maine,1954,9,39.1
Maine,1954,10,49
Maine,1954,11,52.4
Maine,1954,12,49.7
Maine,1954,1,43.7
Maine,1954,2,38.1
Maine,1954,3,26.6
Maine,1954,4,13.1
Maine,1955,5,4.8
Maine,1955,6,7.9
Maine,1955,7,14
Maine,1955,8,29.5
Maine,1955,9,40.8
Maine,1955,10,49.2
Maine,1955,11,54.9
Maine,1955,12,54.5
Maine,1955,1,42.2
Maine,1955,2,34.6
Maine,1955,3,25.7
Maine,1955,4,3.6
Maine,1956,5,14.8
Maine,1956,6,5.8
Maine,1956,7,8.1
Maine,1956,8,27.4
Maine,1956,9,33.3
Maine,1956,10,48.1
Maine,1956,11,50.9
Maine,1956,12,48.5
Maine,1956,1,40.5
Maine,1956,2,32.9
Maine,1956,3,23.6
Maine,1956,4,10.7
Maine,1957,5,-6.2
Maine,1957,6,7.7
Maine,1957,7,18.5
Maine,1957,8,28.3
Maine,1957,9,38
Maine,1957,10,49.3
Maine,1957,11,52.4
Maine,1957,12,47.5
Maine,1957,1,45.4
Maine,1957,2,35.6
Maine,1957,3,29.3
Maine,1957,4,16.1
Maine,1958,5,12.5
Maine,1958,6,2.9
Maine,1958,7,24.4
Maine,1958,8,31
Maine,1958,9,36.9
Maine,1958,10,43.6
Maine,1958,11,53.8
Maine,1958,12,51.1
Maine,1958,1,44.2
Maine,1958,2,32.6
Maine,1958,3,24.5
Maine,1958,4,-0.5
Maine,1959,5,3.4
Maine,1959,6,-1.8
Maine,1959,7,11.9
Maine,1959,8,28.9
Maine,1959,9,41
Maine,1959,10,47.6
Maine,1959,11,56.3
Maine,1959,12,54.6
Maine,1959,1,46.1
Maine,1959,2,35.4
Maine,1959,3,24.9
Maine,1959,4,15
Maine,1960,5,5.2
Maine,1960,6,14.9
Maine,1960,7,13.8
Maine,1960,8,28.1
Maine,1960,9,42.8
Maine,1960,10,49.4
Maine,1960,11,52.9
Maine,1960,12,50.4
Maine,1960,1,44
Maine,1960,2,32.4
Maine,1960,3,27.8
Maine,1960,4,6.8
Maine,1961,5,-3.6
Maine,1961,6,4.7
Maine,1961,7,13.9
Maine,1961,8,28.6
Maine,1961,9,37.2
Maine,1961,10,48.3
Maine,1961,11,53.6
Maine,1961,12,52.1
Maine,1961,1,50.7
Maine,1961,2,37.7
Maine,1961,3,28.6
Maine,1961,4,15
Maine,1962,5,1.4
Maine,1962,6,-2.3
Maine,1962,7,18.8
Maine,1962,8,28.1
Maine,1962,9,38.2
Maine,1962,10,48.1
Maine,1962,11,50.5
Maine,1962,12,52.2
Maine,1962,1,43.1
Maine,1962,2,35
Maine,1962,3,22.7
Maine,1962,4,8.6
Maine,1963,5,5.8
Maine,1963,6,-2.8
Maine,1963,7,13
Maine,1963,8,28.1
Maine,1963,9,37.3
Maine,1963,10,49
Maine,1963,11,56.6
Maine,1963,12,50.2
Maine,1963,1,39.4
Maine,1963,2,36.1
Maine,1963,3,29.8
Maine,1963,4,2.9
Maine,1964,5,8.1
Maine,1964,6,6
Maine,1964,7,16.7
Maine,1964,8,26.6
Maine,1964,9,39.6
Maine,1964,10,47.1
Maine,1964,11,55.3
Maine,1964,12,47.8
Maine,1964,1,40.2
Maine,1964,2,33.2
Maine,1964,3,22.6
Maine,1964,4,10.3
Maine,1965,5,0.9
Maine,1965,6,1.6
Maine,1965,7,17.6
Maine,1965,8,26.6
Maine,1965,9,38.8
Maine,1965,10,48.3
Maine,1965,11,49.8
Maine,1965,12,52.1
Maine,1965,1,43.4
Maine,1965,2,33.5
Maine,1965,3,21.7
Maine,1965,4,12.2
Maine,1966,5,8.6
Maine,1966,6,5.7
Maine,1966,7,19.4
Maine,1966,8,27.1
Maine,1966,9,36.6
Maine,1966,10,49
Maine,1966,11,52.2
Maine,1966,12,52.4
Maine,1966,1,40.5
Maine,1966,2,33.8
Maine,1966,3,29.2
Maine,1966,4,15
Maine,1967,5,8.9
Maine,1967,6,-4.1
Maine,1967,7,8.5
Maine,1967,8,25.5
Maine,1967,9,33.6
Maine,1967,10,49.7
Maine,1967,11,57
Maine,1967,12,54.2
Maine,1967,1,44.4
Maine,1967,2,37
Maine,1967,3,23.5
Maine,1967,4,11.6
Maine,1968,5,-1.8
Maine,1968,6,-0.2
Maine,1968,7,18.5
Maine,1968,8,30.6
Maine,1968,9,36.6
Maine,1968,10,48
Maine,1968,11,54
Maine,1968,12,48.6
Maine,1968,1,46.6
Maine,1968,2,38.3
Maine,1968,3,22.8
Maine,1968,4,11
Maine,1969,5,6.4
Maine,1969,6,9
Maine,1969,7,15.9
Maine,1969,8,26
Maine,1969,9,37.5
Maine,1969,10,49
Maine,1969,11,52.7
Maine,1969,12,54.6
Maine,1969,1,44.7
Maine,1969,2,33.8
Maine,1969,3,29
Maine,1969,4,14.5
Maine,1970,5,-2.1
Maine,1970,6,4.8
Maine,1970,7,16.4
Maine,1970,8,27.8
Maine,1970,9,39.8
Maine,1970,10,48.8
Maine,1970,11,56.4
Maine,1970,12,53.7
Maine,1970,1,45.7
Maine,1970,2,37.6
Maine,1970,3,26.8
Maine,1970,4,3.3
Maine,1971,5,-4
Maine,1971,6,5
Maine,1971,7,15.4
Maine,1971,8,28.1
Maine,1971,9,39.8
Maine,1971,10,46.9
Maine,1971,11,53.3
Maine,1971,12,52.9
Maine,1971,1,47.4
Maine,1971,2,38
Maine,1971,3,21.9
Maine,1971,4,6.9
Maine,1972,5,1.8
Maine,1972,6,1.7
Maine,1972,7,11.2
Maine,1972,8,25.1
Maine,1972,9,38.5
Maine,1972,10,50.2
Maine,1972,11,54.3
Maine,1972,12,50.5
Maine,1972,1,44.2
Maine,1972,2,31.2
Maine,1972,3,23.4
Maine,1972,4,6.1
Maine,1973,5,6.7
Maine,1973,6,5.4
Maine,1973,7,22.9
Maine,1973,8,30
Maine,1973,9,39.9
Maine,1973,10,51.8
Maine,1973,11,57.4
Maine,1973,12,57.3
Maine,1973,1,44
Maine,1973,2,35.1
Maine,1973,3,25
Maine,1973,4,17.9
Maine,1974,5,4.1
Maine,1974,6,3.9
Maine,1974,7,14.5
Maine,1974,8,28.5
Maine,1974,9,35.8
Maine,1974,10,48.5
Maine,1974,11,54.1
Maine,1974,12,52
Maine,1974,1,43.6
Maine,1974,2,29.7
Maine,1974,3,24.9
Maine,1974,4,14.5
Maine,1975,5,5.3
Maine,1975,6,4.9
Maine,1975,7,13.2
Maine,1975,8,25.9
Maine,1975,9,41.4
Maine,1975,10,49.8
Maine,1975,11,57.7
Maine,1975,12,52.7
Maine,1975,1,44.5
Maine,1975,2,35
Maine,1975,3,27.8
Maine,1975,4,5.6
Maine,1976,5,-2.5
Maine,1976,6,7.1
Maine,1976,7,15
Maine,1976,8,30.2
Maine,1976,9,39.7
Maine,1976,10,51.6
Maine,1976,11,53.8
Maine,1976,12,53.1
Maine,1976,1,44.2
Maine,1976,2,32.5
Maine,1976,3,22.8
Maine,1976,4,1.6
Maine,1977,5,-2.1
Maine,1977,6,5.7
Maine,1977,7,24.4
Maine,1977,8,26.8
Maine,1977,9,39.2
Maine,1977,10,49.8
Maine,1977,11,53.2
Maine,1977,12,52.2
Maine,1977,1,43.6
Maine,1977,2,35.4
Maine,1977,3,27.6
Maine,1977,4,10.4
Maine,1978,5,3.8
Maine,1978,6,1.1
Maine,1978,7,12.5
Maine,1978,8,27.1
Maine,1978,9,41.3
Maine,1978,10,49.7
Maine,1978,11,53.6
Maine,1978,12,51.4
Maine,1978,1,38.7
Maine,1978,2,33.3
Maine,1978,3,20.6
Maine,1978,4,9.4
Maine,1979,5,8.2
Maine,1979,6,1.8
Maine,1979,7,23.9
Maine,1979,8,30.9
Maine,1979,9,43.2
Maine,1979,10,49.2
Maine,1979,11,56.3
Maine,1979,12,52.4
Maine,1979,1,42.7
Maine,1979,2,36.8
Maine,1979,3,29.9
Maine,1979,4,14.3
Maine,1980,5,7.4
Maine,1980,6,3.8
Maine,1980,7,15.5
Maine,1980,8,31.2
Maine,1980,9,38.4
Maine,1980,10,46.9
Maine,1980,11,54.9
Maine,1980,12,54.2
Maine,1980,1,42.2
Maine,1980,2,33.3
Maine,1980,3,23.7
Maine,1980,4,1.2
Maine,1981,5,-4.3
Maine,1981,6,17.1
Maine,1981,7,21
Maine,1981,8,30.9
Maine,1981,9,41.5
Maine,1981,10,49.6
Maine,1981,11,54.9
Maine,1981,12,51.8
Maine,1981,1,44.5
Maine,1981,2,32.9
Maine,1981,3,26.7
Maine,1981,4,17.3
Maine,1982,5,-5.9
Maine,1982,6,3
Maine,1982,7,14.2
Maine,1982,8,26.2
Maine,1982,9,39.1
Maine,1982,10,47.3
Maine,1982,11,53.3
Maine,1982,12,49.3
Maine,1982,1,45.7
Maine,1982,2,33.6
Maine,1982,3,27.9
Maine,1982,4,16.4
Maine,1983,5,8.1
Maine,1983,6,9
Maine,1983,7,22.2
Maine,1983,8,32.3
Maine,1983,9,40.2
Maine,1983,10,49
Maine,1983,11,54.7
Maine,1983,12,53.5
Maine,1983,1,46
Maine,1983,2,34.1
Maine,1983,3,27.7
Maine,1983,4,9.6
Maine,1984,5,0.6
Maine,1984,6,16.2
Maine,1984,7,11.2
Maine,1984,8,29.7
Maine,1984,9,38.8
Maine,1984,10,49
Maine,1984,11,56
Maine,1984,12,56.3
Maine,1984,1,41.3
Maine,1984,2,34.4
Maine,1984,3,25.6
Maine,1984,4,14.4
Maine,1985,5,-0.9
Maine,1985,6,9.3
Maine,1985,7,16
Maine,1985,8,26.9
Maine,1985,9,37.8
Maine,1985,10,48
Maine,1985,11,54.3
Maine,1985,12,50.7
Maine,1985,1,45
Maine,1985,2,35.1
Maine,1985,3,24.8
Maine,1985,4,5.1
Maine,1986,5,5.7
Maine,1986,6,4.4
Maine,1986,7,15.7
Maine,1986,8,32.4
Maine,1986,9,40.3
Maine,1986,10,45.2
Maine,1986,11,52.8
Maine,1986,12,51.8
Maine,1986,1,41.1
Maine,1986,2,33.4
Maine,1986,3,20.7
Maine,1986,4,10.6
Maine,1987,5,2.4
Maine,1987,6,5
Maine,1987,7,18.4
Maine,1987,8,32.5
Maine,1987,9,38.5
Maine,1987,10,50
Maine,1987,11,54.5
Maine,1987,12,49.6
Maine,1987,1,44.9
Maine,1987,2,33.8
Maine,1987,3,22.8
Maine,1987,4,15.6
Maine,1988,5,2.8
Maine,1988,6,5.2
Maine,1988,7,14.8
Maine,1988,8,30.7
Maine,1988,9,41.3
Maine,1988,10,47
Maine,1988,11,57.1
Maine,1988,12,55.7
Maine,1988,1,43.2
Maine,1988,2,33.5
Maine,1988,3,28.1
Maine,1988,4,7.3
Maine,1989,5,5.5
Maine,1989,6,4.2
Maine,1989,7,10.8
Maine,1989,8,27.6
Maine,1989,9,43.6
Maine,1989,10,50.1
Maine,1989,11,52.3
Maine,1989,12,52.6
Maine,1989,1,44.7
Maine,1989,2,34.4
Maine,1989,3,22.3
Maine,1989,4,-5.4
Maine,1990,5,12.5
Maine,1990,6,4.3
Maine,1990,7,16
Maine,1990,8,30.4
Maine,1990,9,37.9
Maine,1990,10,50
Maine,1990,11,55.1
Maine,1990,12,55.1
Maine,1990,1,45
Maine,1990,2,38.3
Maine,1990,3,27.4
Maine,1990,4,15.7
Maine,1991,5,1.6
Maine,1991,6,8.8
Maine,1991,7,20
Maine,1991,8,29.9
Maine,1991,9,40.4
Maine,1991,10,49.2
Maine,1991,11,53.4
Maine,1991,12,55.1
Maine,1991,1,41.9
Maine,1991,2,37
Maine,1991,3,27.9
Maine,1991,4,8.5
Maine,1992,5,4.3
Maine,1992,6,5.8
Maine,1992,7,12.7
Maine,1992,8,27.1
Maine,1992,9,37.1
Maine,1992,10,48.8
Maine,1992,11,50.2
Maine,1992,12,53.6
Maine,1992,1,44.8
Maine,1992,2,33
Maine,1992,3,23.6
Maine,1992,4,14.8
Maine,1993,5,5.2
Maine,1993,6,-5.1
Maine,1993,7,12
Maine,1993,8,29.4
Maine,1993,9,39.5
Maine,1993,10,47.6
Maine,1993,11,54.3
Maine,1993,12,53.7
Maine,1993,1,44.3
Maine,1993,2,31
Maine,1993,3,23.8
Maine,1993,4,14.2
Maine,1994,5,-7.1
Maine,1994,6,0
Maine,1994,7,18.5
Maine,1994,8,28.6
Maine,1994,9,37.8
Maine,1994,10,51.7
Maine,1994,11,58
Maine,1994,12,51.5
Maine,1994,1,44.5
Maine,1994,2,35.1
Maine,1994,3,27
Maine,1994,4,15.2
Maine,1995,5,12.3
Maine,1995,6,1.8
Maine,1995,7,19.4
Maine,1995,8,25.6
Maine,1995,9,38.6
Maine,1995,10,49.6
Maine,1995,11,57
Maine,1995,12,52.2
Maine,1995,1,39.3
Maine,1995,2,38.7
Maine,1995,3,23.2
Maine,1995,4,8.7
Maine,1996,5,3.3
Maine,1996,6,7.6
Maine,1996,7,15.3
Maine,1996,8,30.2
Maine,1996,9,37.2
Maine,1996,10,50.3
Maine,1996,11,54.9
Maine,1996,12,52.6
Maine,1996,1,46.3
Maine,1996,2,33.9
Maine,1996,3,23
Maine,1996,4,21.8
Maine,1997,5,4.2
Maine,1997,6,7.1
Maine,1997,7,12.6
Maine,1997,8,26.7
Maine,1997,9,36.6
Maine,1997,10,47.7
Maine,1997,11,53.8
Maine,1997,12,51.8
Maine,1997,1,45.2
Maine,1997,2,33.6
Maine,1997,3,23.9
Maine,1997,4,11.8
Maine,1998,5,9.7
Maine,1998,6,14.1
Maine,1998,7,19.8
Maine,1998,8,30.5
Maine,1998,9,44.1
Maine,1998,10,50.4
Maine,1998,11,54.9
Maine,1998,12,52.6
Maine,1998,1,46.3
Maine,1998,2,37.1
Maine,1998,3,27.5
Maine,1998,4,17.1
Maine,1999,5,2.9
Maine,1999,6,10.3
Maine,1999,7,22.7
Maine,1999,8,30.3
Maine,1999,9,42.2
Maine,1999,10,52.3
Maine,1999,11,56.6
Maine,1999,12,52.5
Maine,1999,1,50.9
Maine,1999,2,32.3
Maine,1999,3,29.2
Maine,1999,4,17.9
Maine,2000,5,4.6
Maine,2000,6,6.8
